pair_id,intent,harm,is_or
llamaAtt_00260,,,1
llamaAtt_00261,,,0
llamaAtt_00262,,,1
llamaAtt_00263,,,0
llamaAtt_00264,,,1
llamaAtt_00265,,,0
llamaAtt_00266,,,1
llamaAtt_00267,,,1
llamaAtt_00268,,,1
llamaAtt_00269,,,1
llamaAtt_00270,,,0
llamaAtt_00271,,,1
llamaAtt_00272,,,1
llamaAtt_00273,,,0
llamaAtt_00274,,,1
llamaAtt_00275,,,1
llamaAtt_00276,,,1
llamaAtt_00277,,,1
llamaAtt_00278,,,1
llamaAtt_00279,,,0
llamaAtt_00280,,,1
llamaAtt_00281,,,
llamaAtt_00282,,,0
llamaAtt_00283,,,1
llamaAtt_00284,,,1
llamaAtt_00285,,,1
llamaAtt_00286,,,0
llamaAtt_00287,,,0
llamaAtt_00288,,,1
llamaAtt_00289,,,0
llamaAtt_00290,,,1
llamaAtt_00291,,,0
llamaAtt_00292,,,1
llamaAtt_00293,,,0
llamaAtt_00294,,,1
llamaAtt_00295,,,1
llamaAtt_00296,,,1
llamaAtt_00297,,,0
llamaAtt_00298,,,1
llamaAtt_00299,,,1
llamaAtt_00300,,,1
llamaAtt_00301,,,1
llamaAtt_00302,,,0
llamaAtt_00303,,,1
llamaAtt_00304,,,1
llamaAtt_00305,,,1
llamaAtt_00306,,,1
llamaAtt_00307,,,0
llamaAtt_00308,,,0
llamaAtt_00309,,,0
llamaAtt_00310,,,1
llamaAtt_00311,,,1
llamaAtt_00312,,,1
llamaAtt_00313,,,1
llamaAtt_00314,,,1
llamaAtt_00315,,,0
llamaAtt_00316,,,1
llamaAtt_00317,,,1
llamaAtt_00318,,,1
llamaAtt_00319,,,0
llamaAtt_00320,,,0
llamaAtt_00321,,,1
llamaAtt_00322,,,1
llamaAtt_00323,,,0
llamaAtt_00324,,,1
llamaAtt_00325,,,1
llamaAtt_00326,,,0
llamaAtt_00327,,,1
llamaAtt_00328,,,1
llamaAtt_00329,,,0
llamaAtt_00330,,,1
llamaAtt_00331,,,0
llamaAtt_00332,,,1
llamaAtt_00333,,,1
llamaAtt_00334,,,1
llamaAtt_00335,,,1
llamaAtt_00336,,,0
llamaAtt_00337,,,1
llamaAtt_00338,,,1
llamaAtt_00339,,,1
llamaAtt_00340,,,0
llamaAtt_00341,,,0
llamaAtt_00342,,,1
llamaAtt_00343,,,1
llamaAtt_00344,,,1
llamaAtt_00345,,,1
llamaAtt_00346,,,1
llamaAtt_00347,,,1
llamaAtt_00348,,,0
llamaAtt_00349,,,1
llamaAtt_00350,,,1
llamaAtt_00351,,,0
llamaAtt_00352,,,0
llamaAtt_00353,,,0
llamaAtt_00354,,,0
llamaAtt_00355,,,1
llamaAtt_00356,,,0
llamaAtt_00357,,,0
llamaAtt_00358,,,1
llamaAtt_00359,,,1
llamaAtt_00360,,,1
llamaAtt_00361,,,0
llamaAtt_00362,,,1
llamaAtt_00363,,,0
llamaAtt_00364,,,1
llamaAtt_00365,,,0
llamaAtt_00366,,,1
llamaAtt_00367,,,0
llamaAtt_00368,,,1
llamaAtt_00369,,,0
llamaAtt_00370,,,1
llamaAtt_00371,,,1
llamaAtt_00372,,,1
llamaAtt_00373,,,1
llamaAtt_00374,,,0
llamaAtt_00375,,,0
llamaAtt_00376,,,0
llamaAtt_00377,,,0
llamaAtt_00378,,,1
llamaAtt_00379,,,0
llamaAtt_00380,,,1
llamaAtt_00381,,,0
llamaAtt_00382,,,
llamaAtt_00383,,,1
llamaAtt_00384,,,0
llamaAtt_00385,,,1
llamaAtt_00386,,,1
llamaAtt_00387,,,1
llamaAtt_00388,,,1
llamaAtt_00389,,,0
llamaAtt_00390,,,1
llamaAtt_00391,,,1
llamaAtt_00392,,,1
llamaAtt_00393,,,1
llamaAtt_00394,,,1
llamaAtt_00395,,,0
llamaAtt_00396,,,1
llamaAtt_00397,,,
llamaAtt_00398,,,0
llamaAtt_00399,,,1
llamaAtt_00400,,,1
llamaAtt_00401,,,1
llamaAtt_00402,,,0
llamaAtt_00403,,,1
llamaAtt_00404,,,0
llamaAtt_00405,,,1
llamaAtt_00406,,,1
llamaAtt_00407,,,1
llamaAtt_00408,,,1
llamaAtt_00409,,,1
llamaAtt_00410,,,1
llamaAtt_00411,,,0
llamaAtt_00412,,,0
llamaAtt_00413,,,1
llamaAtt_00414,,,1
llamaAtt_00415,,,1
llamaAtt_00416,,,0
llamaAtt_00417,,,
llamaAtt_00418,,,1
llamaAtt_00419,,,1
llamaAtt_00420,,,1
llamaAtt_00421,,,0
llamaAtt_00422,,,1
llamaAtt_00423,,,0
llamaAtt_00424,,,0
llamaAtt_00425,,,0
llamaAtt_00426,,,1
llamaAtt_00427,,,
llamaAtt_00428,,,1
llamaAtt_00429,,,1
llamaAtt_00430,,,0
llamaAtt_00431,,,1
llamaAtt_00432,,,0
llamaAtt_00433,,,1
llamaAtt_00434,,,1
llamaAtt_00435,,,0
llamaAtt_00436,,,1
llamaAtt_00437,,,1
llamaAtt_00438,,,1
llamaAtt_00439,,,1
llamaAtt_00440,,,1
llamaAtt_00441,,,0
llamaAtt_00442,,,0
llamaAtt_00443,,,1
llamaAtt_00444,,,1
llamaAtt_00445,,,0
llamaAtt_00446,,,0
llamaAtt_00447,,,1
llamaAtt_00448,,,1
llamaAtt_00449,,,1
llamaAtt_00450,,,0
llamaAtt_00451,,,0
llamaAtt_00452,,,1
llamaAtt_00453,,,0
llamaAtt_00454,,,1
llamaAtt_00455,,,1
llamaAtt_00456,,,1
llamaAtt_00457,,,1
llamaAtt_00458,,,0
llamaAtt_00459,,,1
llamaAtt_00460,,,1
llamaAtt_00461,,,0
llamaAtt_00462,,,0
llamaAtt_00463,,,0
llamaAtt_00464,,,0
llamaAtt_00465,,,1
llamaAtt_00466,,,1
llamaAtt_00467,,,1
llamaAtt_00468,,,1
llamaAtt_00469,,,0
llamaAtt_00470,,,1
llamaAtt_00471,,,0
llamaAtt_00472,,,1
llamaAtt_00473,,,1
llamaAtt_00474,,,1
llamaAtt_00475,,,1
llamaAtt_00476,,,0
llamaAtt_00477,,,1
llamaAtt_00478,,,1
llamaAtt_00479,,,0
llamaAtt_00480,,,1
llamaAtt_00481,,,0
llamaAtt_00482,,,1
llamaAtt_00483,,,1
llamaAtt_00484,,,0
llamaAtt_00485,,,1
llamaAtt_00486,,,0
llamaAtt_00487,,,1
llamaAtt_00488,,,1
llamaAtt_00489,,,0
llamaAtt_00490,,,0
llamaAtt_00491,,,0
llamaAtt_00492,,,0
llamaAtt_00493,,,1
llamaAtt_00494,,,1
llamaAtt_00495,,,1
llamaAtt_00496,,,1
llamaAtt_00497,,,1
llamaAtt_00498,,,0
llamaAtt_00499,,,1
llamaAtt_00500,,,0
llamaAtt_00501,,,1
llamaAtt_00502,,,1
llamaAtt_00503,,,1
llamaAtt_00504,,,1
llamaAtt_00505,,,1
llamaAtt_00506,,,1
llamaAtt_00507,,,1
llamaAtt_00508,,,1
llamaAtt_00509,,,1
llamaAtt_00510,,,1
llamaAtt_00511,,,1
llamaAtt_00512,,,0
llamaAtt_00513,,,0
llamaAtt_00514,,,1
llamaAtt_00515,,,1
llamaAtt_00516,,,0
llamaAtt_00517,,,1
llamaAtt_00518,,,0
llamaAtt_00519,,,0
llamaAtt_00520,,,1
llamaAtt_00521,,,0
llamaAtt_00522,,,1
llamaAtt_00523,,,0
llamaAtt_00524,,,1
llamaAtt_00525,,,1
llamaAtt_00526,,,1
llamaAtt_00527,,,0
llamaAtt_00528,,,0
llamaAtt_00529,,,1
llamaAtt_00530,,,0
llamaAtt_00531,,,1
llamaAtt_00532,,,1
llamaAtt_00533,,,1
llamaAtt_00534,,,0
llamaAtt_00535,,,1
llamaAtt_00536,,,0
llamaAtt_00537,,,1
llamaAtt_00538,,,1
llamaAtt_00539,,,1
llamaAtt_00540,,,1
llamaAtt_00541,,,0
llamaAtt_00542,,,1
llamaAtt_00543,,,0
llamaAtt_00544,,,0
llamaAtt_00545,,,1
llamaAtt_00546,,,1
llamaAtt_00547,,,1
llamaAtt_00548,,,1
llamaAtt_00549,,,0
llamaAtt_00550,,,1
llamaAtt_00551,,,1
llamaAtt_00552,,,0
llamaAtt_00553,,,0
llamaAtt_00554,,,1
llamaAtt_00555,,,0
llamaAtt_00556,,,0
llamaAtt_00557,,,1
llamaAtt_00558,,,0
llamaAtt_00559,,,1
llamaAtt_00560,,,1
llamaAtt_00561,,,1
llamaAtt_00562,,,1
llamaAtt_00563,,,1
llamaAtt_00564,,,1
llamaAtt_00565,,,1
llamaAtt_00566,,,1
llamaAtt_00567,,,1
llamaAtt_00568,,,1
llamaAtt_00569,,,1
llamaAtt_00570,,,1
llamaAtt_00571,,,0
llamaAtt_00572,,,1
llamaAtt_00573,,,1
llamaAtt_00574,,,1
llamaAtt_00575,,,0
llamaAtt_00576,,,1
llamaAtt_00577,,,0
llamaAtt_00578,,,1
llamaAtt_00579,,,0
llamaAtt_00580,,,0
llamaAtt_00581,,,1
llamaAtt_00582,,,1
llamaAtt_00583,,,0
llamaAtt_00584,,,1
llamaAtt_00585,,,0
llamaAtt_00586,,,1
llamaAtt_00587,,,0
llamaAtt_00588,,,1
llamaAtt_00589,,,1
llamaAtt_00590,,,0
llamaAtt_00591,,,1
llamaAtt_00592,,,0
llamaAtt_00593,,,1
llamaAtt_00594,,,1
llamaAtt_00595,,,1
llamaAtt_00596,,,1
llamaAtt_00597,,,1
llamaAtt_00598,,,1
llamaAtt_00599,,,0
llamaAtt_00600,,,
llamaAtt_00601,,,1
llamaAtt_00602,,,0
llamaAtt_00603,,,1
llamaAtt_00604,,,0
llamaAtt_00605,,,1
llamaAtt_00606,,,1
llamaAtt_00607,,,1
llamaAtt_00608,,,1
llamaAtt_00609,,,1
llamaAtt_00610,,,
llamaAtt_00611,,,0
llamaAtt_00612,,,1
llamaAtt_00613,,,1
llamaAtt_00614,,,0
llamaAtt_00615,,,1
llamaAtt_00616,,,1
llamaAtt_00617,,,0
llamaAtt_00618,,,1
llamaAtt_00619,,,1
llamaAtt_00620,,,
llamaAtt_00621,,,1
llamaAtt_00622,,,1
llamaAtt_00623,,,0
llamaAtt_00624,,,1
llamaAtt_00625,,,0
llamaAtt_00626,,,1
llamaAtt_00627,,,1
llamaAtt_00628,,,1
llamaAtt_00629,,,1
llamaAtt_00630,,,0
llamaAtt_00631,,,1
llamaAtt_00632,,,0
llamaAtt_00633,,,1
llamaAtt_00634,,,0
llamaAtt_00635,,,0
llamaAtt_00636,,,1
llamaAtt_00637,,,1
llamaAtt_00638,,,1
llamaAtt_00639,,,0
llamaAtt_00640,,,1
llamaAtt_00641,,,1
llamaAtt_00642,,,1
llamaAtt_00643,,,1
llamaAtt_00644,,,1
llamaAtt_00645,,,1
llamaAtt_00646,,,1
llamaAtt_00647,,,1
llamaAtt_00648,,,1
llamaAtt_00649,,,0
llamaAtt_00650,,,1
llamaAtt_00651,,,0
llamaAtt_00652,,,1
llamaAtt_00653,,,1
llamaAtt_00654,,,1
llamaAtt_00655,,,0
llamaAtt_00656,,,1
llamaAtt_00657,,,1
llamaAtt_00658,,,1
llamaAtt_00659,,,1
llamaAtt_00660,,,1
llamaAtt_00661,,,1
llamaAtt_00662,,,1
llamaAtt_00663,,,0
llamaAtt_00664,,,1
llamaAtt_00665,,,1
llamaAtt_00666,,,1
llamaAtt_00667,,,1
llamaAtt_00668,,,1
llamaAtt_00669,,,1
llamaAtt_00670,,,1
llamaAtt_00671,,,0
llamaAtt_00672,,,0
llamaAtt_00673,,,1
llamaAtt_00674,,,1
llamaAtt_00675,,,1
llamaAtt_00676,,,1
llamaAtt_00677,,,1
llamaAtt_00678,,,1
llamaAtt_00679,,,1
llamaAtt_00680,,,0
llamaAtt_00681,,,1
llamaAtt_00682,,,0
llamaAtt_00683,,,1
llamaAtt_00684,,,0
llamaAtt_00685,,,1
llamaAtt_00686,,,1
llamaAtt_00687,,,1
llamaAtt_00688,,,0
llamaAtt_00689,,,1
llamaAtt_00690,,,1
llamaAtt_00691,,,1
llamaAtt_00692,,,0
llamaAtt_00693,,,1
llamaAtt_00694,,,
llamaAtt_00695,,,1
llamaAtt_00696,,,1
llamaAtt_00697,,,1
llamaAtt_00698,,,1
llamaAtt_00699,,,0
llamaAtt_00700,,,1
llamaAtt_00701,,,1
llamaAtt_00702,,,1
llamaAtt_00703,,,1
llamaAtt_00704,,,0
llamaAtt_00705,,,1
llamaAtt_00706,,,1
llamaAtt_00707,,,0
llamaAtt_00708,,,1
llamaAtt_00709,,,1
llamaAtt_00710,,,0
llamaAtt_00711,,,0
llamaAtt_00712,,,1
llamaAtt_00713,,,1
llamaAtt_00714,,,1
llamaAtt_00715,,,1
llamaAtt_00716,,,0
llamaAtt_00717,,,1
llamaAtt_00718,,,0
llamaAtt_00719,,,1
llamaAtt_00720,,,1
llamaAtt_00721,,,1
llamaAtt_00722,,,1
llamaAtt_00723,,,
llamaAtt_00724,,,
llamaAtt_00725,,,0
llamaAtt_00726,,,1
llamaAtt_00727,,,1
llamaAtt_00728,,,1
llamaAtt_00729,,,1
llamaAtt_00730,,,1
llamaAtt_00731,,,1
llamaAtt_00732,,,0
llamaAtt_00733,,,1
llamaAtt_00734,,,0
llamaAtt_00735,,,1
llamaAtt_00736,,,1
llamaAtt_00737,,,1
llamaAtt_00738,,,1
llamaAtt_00739,,,0
llamaAtt_00740,,,1
llamaAtt_00741,,,1
llamaAtt_00742,,,0
llamaAtt_00743,,,0
llamaAtt_00744,,,
llamaAtt_00745,,,1
llamaAtt_00746,,,1
llamaAtt_00747,,,0
llamaAtt_00748,,,0
llamaAtt_00749,,,0
llamaAtt_00750,,,1
llamaAtt_00751,,,1
llamaAtt_00752,,,1
llamaAtt_00753,,,1
llamaAtt_00754,,,1
llamaAtt_00755,,,1
llamaAtt_00756,,,1
llamaAtt_00757,,,1
llamaAtt_00758,,,0
llamaAtt_00759,,,0
llamaAtt_00760,,,1
llamaAtt_00761,,,1
llamaAtt_00762,,,1
llamaAtt_00763,,,1
llamaAtt_00764,,,1
llamaAtt_00765,,,0
llamaAtt_00766,,,0
llamaAtt_00767,,,0
llamaAtt_00768,,,1
llamaAtt_00769,,,1
llamaAtt_00770,,,0
llamaAtt_00771,,,1
llamaAtt_00772,,,1
llamaAtt_00773,,,1
llamaAtt_00774,,,0
llamaAtt_00775,,,1
llamaAtt_00776,,,1
llamaAtt_00777,,,0
llamaAtt_00778,,,1
llamaAtt_00779,,,1
llamaAtt_00780,,,0
llamaAtt_00781,,,0
llamaAtt_00782,,,0
llamaAtt_00783,,,1
llamaAtt_00784,,,0
llamaAtt_00785,,,1
llamaAtt_00786,,,1
llamaAtt_00787,,,1
llamaAtt_00788,,,0
llamaAtt_00789,,,0
llamaAtt_00790,,,1
llamaAtt_00791,,,1
llamaAtt_00792,,,0
llamaAtt_00793,,,1
llamaAtt_00794,,,1
llamaAtt_00795,,,1
llamaAtt_00796,,,0
llamaAtt_00797,,,1
llamaAtt_00798,,,1
llamaAtt_00799,,,0
llamaAtt_00800,,,1
llamaAtt_00801,,,1
llamaAtt_00802,,,0
llamaAtt_00803,,,1
llamaAtt_00804,,,1
llamaAtt_00805,,,1
llamaAtt_00806,,,1
llamaAtt_00807,,,1
llamaAtt_00808,,,0
llamaAtt_00809,,,0
llamaAtt_00810,,,1
llamaAtt_00811,,,1
llamaAtt_00812,,,1
llamaAtt_00813,,,1
llamaAtt_00814,,,1
llamaAtt_00815,,,0
llamaAtt_00816,,,1
llamaAtt_00817,,,0
llamaAtt_00818,,,1
llamaAtt_00819,,,
llamaAtt_00820,,,1
llamaAtt_00821,,,0
llamaAtt_00822,,,1
llamaAtt_00823,,,1
llamaAtt_00824,,,1
llamaAtt_00825,,,1
llamaAtt_00826,,,1
llamaAtt_00827,,,1
llamaAtt_00828,,,0
llamaAtt_00829,,,0
llamaAtt_00830,,,0
llamaAtt_00831,,,0
llamaAtt_00832,,,1
llamaAtt_00833,,,1
llamaAtt_00834,,,0
llamaAtt_00835,,,1
llamaAtt_00836,,,0
llamaAtt_00837,,,1
llamaAtt_00838,,,1
llamaAtt_00839,,,1
llamaAtt_00840,,,1
llamaAtt_00841,,,0
llamaAtt_00842,,,1
llamaAtt_00843,,,1
llamaAtt_00844,,,0
llamaAtt_00845,,,1
llamaAtt_00846,,,1
llamaAtt_00847,,,1
llamaAtt_00848,,,1
llamaAtt_00849,,,0
llamaAtt_00850,,,0
llamaAtt_00851,,,0
llamaAtt_00852,,,1
llamaAtt_00853,,,1
llamaAtt_00854,,,1
llamaAtt_00855,,,0
llamaAtt_00856,,,1
llamaAtt_00857,,,1
llamaAtt_00858,,,1
llamaAtt_00859,,,1
llamaAtt_00860,,,1
llamaAtt_00861,,,1
llamaAtt_00862,,,1
llamaAtt_00863,,,1
llamaAtt_00864,,,0
llamaAtt_00865,,,0
llamaAtt_00866,,,1
llamaAtt_00867,,,1
llamaAtt_00868,,,1
llamaAtt_00869,,,0
llamaAtt_00870,,,1
llamaAtt_00871,,,0
llamaAtt_00872,,,0
llamaAtt_00873,,,1
llamaAtt_00874,,,
llamaAtt_00875,,,1
llamaAtt_00876,,,1
llamaAtt_00877,,,1
llamaAtt_00878,,,0
llamaAtt_00879,,,1
llamaAtt_00880,,,1
llamaAtt_00881,,,1
llamaAtt_00882,,,1
llamaAtt_00883,,,1
llamaAtt_00884,,,
llamaAtt_00885,,,0
llamaAtt_00886,,,1
llamaAtt_00887,,,0
llamaAtt_00888,,,1
llamaAtt_00889,,,1
llamaAtt_00890,,,0
llamaAtt_00891,,,1
llamaAtt_00892,,,0
llamaAtt_00893,,,1
llamaAtt_00894,,,1
llamaAtt_00895,,,1
llamaAtt_00896,,,0
llamaAtt_00897,,,1
llamaAtt_00898,,,1
llamaAtt_00899,,,1
llamaAtt_00900,,,0
llamaAtt_00901,,,1
llamaAtt_00902,,,1
llamaAtt_00903,,,1
llamaAtt_00904,,,1
llamaAtt_00905,,,1
llamaAtt_00906,,,1
llamaAtt_00907,,,1
llamaAtt_00908,,,1
llamaAtt_00909,,,0
llamaAtt_00910,,,1
llamaAtt_00911,,,1
llamaAtt_00912,,,0
llamaAtt_00913,,,1
llamaAtt_00914,,,1
llamaAtt_00915,,,1
llamaAtt_00916,,,1
llamaAtt_00917,,,0
llamaAtt_00918,,,1
llamaAtt_00919,,,0
llamaAtt_00920,,,0
llamaAtt_00921,,,0
llamaAtt_00922,,,0
llamaAtt_00923,,,1
llamaAtt_00924,,,
llamaAtt_00925,,,1
llamaAtt_00926,,,1
llamaAtt_00927,,,1
llamaAtt_00928,,,1
llamaAtt_00929,,,0
llamaAtt_00930,,,1
llamaAtt_00931,,,1
llamaAtt_00932,,,1
llamaAtt_00933,,,0
llamaAtt_00934,,,1
llamaAtt_00935,,,0
llamaAtt_00936,,,1
llamaAtt_00937,,,1
llamaAtt_00938,,,0
llamaAtt_00939,,,1
llamaAtt_00940,,,1
llamaAtt_00941,,,1
llamaAtt_00942,,,0
llamaAtt_00943,,,0
llamaAtt_00944,,,1
llamaAtt_00945,,,0
llamaAtt_00946,,,1
llamaAtt_00947,,,0
llamaAtt_00948,,,1
llamaAtt_00949,,,1
llamaAtt_00950,,,0
llamaAtt_00951,,,1
llamaAtt_00952,,,0
llamaAtt_00953,,,0
llamaAtt_00954,,,0
llamaAtt_00955,,,1
llamaAtt_00956,,,1
llamaAtt_00957,,,0
llamaAtt_00958,,,1
llamaAtt_00959,,,1
llamaAtt_00960,,,1
llamaAtt_00961,,,1
llamaAtt_00962,,,1
llamaAtt_00963,,,1
llamaAtt_00964,,,1
llamaAtt_00965,,,0
llamaAtt_00966,,,1
llamaAtt_00967,,,1
llamaAtt_00968,,,1
llamaAtt_00969,,,1
llamaAtt_00970,,,0
llamaAtt_00971,,,1
llamaAtt_00972,,,0
llamaAtt_00973,,,1
llamaAtt_00974,,,1
llamaAtt_00975,,,0
llamaAtt_00976,,,1
llamaAtt_00977,,,1
llamaAtt_00978,,,1
llamaAtt_00979,,,0
llamaAtt_00980,,,0
llamaAtt_00981,,,1
llamaAtt_00982,,,0
llamaAtt_00983,,,1
llamaAtt_00984,,,1
llamaAtt_00985,,,1
llamaAtt_00986,,,
llamaAtt_00987,,,
llamaAtt_00988,,,1
llamaAtt_00989,,,0
llamaAtt_00990,,,0
llamaAtt_00991,,,1
llamaAtt_00992,,,0
llamaAtt_00993,,,0
llamaAtt_00994,,,0
llamaAtt_00995,,,0
llamaAtt_00996,,,0
llamaAtt_00997,,,1
llamaAtt_00998,,,1
