pair_id,intent,harm,is_or
qwenAtt_00180,,,0
qwenAtt_00181,,,1
qwenAtt_00182,,,1
qwenAtt_00183,,,1
qwenAtt_00184,,,1
qwenAtt_00185,,,1
qwenAtt_00186,,,1
qwenAtt_00187,,,0
qwenAtt_00188,,,1
qwenAtt_00189,,,0
qwenAtt_00190,,,1
qwenAtt_00191,,,0
qwenAtt_00192,,,1
qwenAtt_00193,,,0
qwenAtt_00194,,,1
qwenAtt_00195,,,1
qwenAtt_00196,,,1
qwenAtt_00197,,,1
qwenAtt_00198,,,1
qwenAtt_00199,,,0
qwenAtt_00200,,,1
qwenAtt_00201,,,1
qwenAtt_00202,,,1
qwenAtt_00203,,,1
qwenAtt_00204,,,1
qwenAtt_00205,,,1
qwenAtt_00206,,,0
qwenAtt_00207,,,1
qwenAtt_00208,,,0
qwenAtt_00209,,,1
qwenAtt_00210,,,1
qwenAtt_00211,,,1
qwenAtt_00212,,,0
qwenAtt_00213,,,1
qwenAtt_00214,,,1
qwenAtt_00215,,,1
qwenAtt_00216,,,0
qwenAtt_00217,,,1
qwenAtt_00218,,,1
qwenAtt_00219,,,1
qwenAtt_00220,,,1
qwenAtt_00221,,,
qwenAtt_00222,,,1
qwenAtt_00223,,,1
qwenAtt_00224,,,1
qwenAtt_00225,,,1
qwenAtt_00226,,,1
qwenAtt_00227,,,1
qwenAtt_00228,,,1
qwenAtt_00229,,,1
qwenAtt_00230,,,0
qwenAtt_00231,,,1
qwenAtt_00232,,,0
qwenAtt_00233,,,0
qwenAtt_00234,,,0
qwenAtt_00235,,,0
qwenAtt_00236,,,1
qwenAtt_00237,,,0
qwenAtt_00238,,,1
qwenAtt_00239,,,1
qwenAtt_00240,,,1
qwenAtt_00241,,,0
qwenAtt_00242,,,0
qwenAtt_00243,,,1
qwenAtt_00244,,,0
qwenAtt_00245,,,1
qwenAtt_00246,,,1
qwenAtt_00247,,,1
qwenAtt_00248,,,1
qwenAtt_00249,,,0
qwenAtt_00250,,,0
qwenAtt_00251,,,1
qwenAtt_00252,,,1
qwenAtt_00253,,,1
qwenAtt_00254,,,0
qwenAtt_00255,,,1
qwenAtt_00256,,,1
qwenAtt_00257,,,0
qwenAtt_00258,,,1
qwenAtt_00259,,,0
qwenAtt_00260,,,1
qwenAtt_00261,,,0
qwenAtt_00262,,,1
qwenAtt_00263,,,1
qwenAtt_00264,,,1
qwenAtt_00265,,,1
qwenAtt_00266,,,1
qwenAtt_00267,,,1
qwenAtt_00268,,,1
qwenAtt_00269,,,0
qwenAtt_00270,,,0
qwenAtt_00271,,,1
qwenAtt_00272,,,0
qwenAtt_00273,,,1
qwenAtt_00274,,,0
qwenAtt_00275,,,1
qwenAtt_00276,,,0
qwenAtt_00277,,,1
qwenAtt_00278,,,1
qwenAtt_00279,,,1
qwenAtt_00280,,,1
qwenAtt_00281,,,0
qwenAtt_00282,,,0
qwenAtt_00283,,,1
qwenAtt_00284,,,0
qwenAtt_00285,,,0
qwenAtt_00286,,,0
qwenAtt_00287,,,1
qwenAtt_00288,,,1
qwenAtt_00289,,,
qwenAtt_00290,,,0
qwenAtt_00291,,,0
qwenAtt_00292,,,1
qwenAtt_00293,,,0
qwenAtt_00294,,,0
qwenAtt_00295,,,0
qwenAtt_00296,,,0
qwenAtt_00297,,,0
qwenAtt_00298,,,0
qwenAtt_00299,,,1
qwenAtt_00300,,,0
qwenAtt_00301,,,1
qwenAtt_00302,,,0
qwenAtt_00303,,,1
qwenAtt_00304,,,1
qwenAtt_00305,,,0
qwenAtt_00306,,,1
qwenAtt_00307,,,1
qwenAtt_00308,,,1
qwenAtt_00309,,,0
qwenAtt_00310,,,0
qwenAtt_00311,,,1
qwenAtt_00312,,,1
qwenAtt_00313,,,1
qwenAtt_00314,,,0
qwenAtt_00315,,,1
qwenAtt_00316,,,1
qwenAtt_00317,,,1
qwenAtt_00318,,,0
qwenAtt_00319,,,0
qwenAtt_00320,,,1
qwenAtt_00321,,,0
qwenAtt_00322,,,1
qwenAtt_00323,,,1
qwenAtt_00324,,,0
qwenAtt_00325,,,1
qwenAtt_00326,,,
qwenAtt_00327,,,0
qwenAtt_00328,,,1
qwenAtt_00329,,,0
qwenAtt_00330,,,1
qwenAtt_00331,,,0
qwenAtt_00332,,,0
qwenAtt_00333,,,0
qwenAtt_00334,,,1
qwenAtt_00335,,,0
qwenAtt_00336,,,0
qwenAtt_00337,,,1
qwenAtt_00338,,,0
qwenAtt_00339,,,0
qwenAtt_00340,,,1
qwenAtt_00341,,,1
qwenAtt_00342,,,1
qwenAtt_00343,,,0
qwenAtt_00344,,,0
qwenAtt_00345,,,1
qwenAtt_00346,,,
qwenAtt_00347,,,1
qwenAtt_00348,,,0
qwenAtt_00349,,,0
qwenAtt_00350,,,1
qwenAtt_00351,,,0
qwenAtt_00352,,,1
qwenAtt_00353,,,1
qwenAtt_00354,,,0
qwenAtt_00355,,,0
qwenAtt_00356,,,0
qwenAtt_00357,,,0
qwenAtt_00358,,,1
qwenAtt_00359,,,1
qwenAtt_00360,,,1
qwenAtt_00361,,,1
qwenAtt_00362,,,1
qwenAtt_00363,,,0
qwenAtt_00364,,,1
qwenAtt_00365,,,0
qwenAtt_00366,,,0
qwenAtt_00367,,,0
qwenAtt_00368,,,1
qwenAtt_00369,,,1
qwenAtt_00370,,,1
qwenAtt_00371,,,1
qwenAtt_00372,,,0
qwenAtt_00373,,,0
qwenAtt_00374,,,0
qwenAtt_00375,,,1
qwenAtt_00376,,,1
qwenAtt_00377,,,1
qwenAtt_00378,,,1
qwenAtt_00379,,,1
qwenAtt_00380,,,1
qwenAtt_00381,,,1
qwenAtt_00382,,,1
qwenAtt_00383,,,1
qwenAtt_00384,,,1
qwenAtt_00385,,,0
qwenAtt_00386,,,0
qwenAtt_00387,,,1
qwenAtt_00388,,,1
qwenAtt_00389,,,0
qwenAtt_00390,,,1
qwenAtt_00391,,,0
qwenAtt_00392,,,1
qwenAtt_00393,,,0
qwenAtt_00394,,,1
qwenAtt_00395,,,0
qwenAtt_00396,,,0
qwenAtt_00397,,,1
qwenAtt_00398,,,1
qwenAtt_00399,,,1
qwenAtt_00400,,,1
qwenAtt_00401,,,1
qwenAtt_00402,,,1
qwenAtt_00403,,,
qwenAtt_00404,,,1
qwenAtt_00405,,,0
qwenAtt_00406,,,1
qwenAtt_00407,,,1
qwenAtt_00408,,,1
qwenAtt_00409,,,1
qwenAtt_00410,,,0
qwenAtt_00411,,,1
qwenAtt_00412,,,1
qwenAtt_00413,,,0
qwenAtt_00414,,,0
qwenAtt_00415,,,1
qwenAtt_00416,,,1
qwenAtt_00417,,,0
qwenAtt_00418,,,1
qwenAtt_00419,,,
qwenAtt_00420,,,0
qwenAtt_00421,,,1
qwenAtt_00422,,,1
qwenAtt_00423,,,0
qwenAtt_00424,,,1
qwenAtt_00425,,,1
qwenAtt_00426,,,1
qwenAtt_00427,,,1
qwenAtt_00428,,,1
qwenAtt_00429,,,1
qwenAtt_00430,,,0
qwenAtt_00431,,,0
qwenAtt_00432,,,1
qwenAtt_00433,,,1
qwenAtt_00434,,,1
qwenAtt_00435,,,1
qwenAtt_00436,,,0
qwenAtt_00437,,,1
qwenAtt_00438,,,1
qwenAtt_00439,,,0
qwenAtt_00440,,,1
qwenAtt_00441,,,1
qwenAtt_00442,,,1
qwenAtt_00443,,,1
qwenAtt_00444,,,1
qwenAtt_00445,,,0
qwenAtt_00446,,,0
qwenAtt_00447,,,
qwenAtt_00448,,,1
qwenAtt_00449,,,1
qwenAtt_00450,,,1
qwenAtt_00451,,,1
qwenAtt_00452,,,1
qwenAtt_00453,,,0
qwenAtt_00454,,,1
qwenAtt_00455,,,1
qwenAtt_00456,,,1
qwenAtt_00457,,,
qwenAtt_00458,,,
qwenAtt_00459,,,1
qwenAtt_00460,,,1
qwenAtt_00461,,,1
qwenAtt_00462,,,1
qwenAtt_00463,,,0
qwenAtt_00464,,,0
qwenAtt_00465,,,1
qwenAtt_00466,,,1
qwenAtt_00467,,,0
qwenAtt_00468,,,0
qwenAtt_00469,,,1
qwenAtt_00470,,,1
qwenAtt_00471,,,0
qwenAtt_00472,,,1
qwenAtt_00473,,,0
qwenAtt_00474,,,0
qwenAtt_00475,,,0
qwenAtt_00476,,,1
qwenAtt_00477,,,1
qwenAtt_00478,,,1
qwenAtt_00479,,,1
qwenAtt_00480,,,1
qwenAtt_00481,,,0
qwenAtt_00482,,,0
qwenAtt_00483,,,1
qwenAtt_00484,,,1
qwenAtt_00485,,,0
qwenAtt_00486,,,1
qwenAtt_00487,,,1
qwenAtt_00488,,,1
qwenAtt_00489,,,1
qwenAtt_00490,,,1
qwenAtt_00491,,,0
qwenAtt_00492,,,0
qwenAtt_00493,,,1
qwenAtt_00494,,,1
qwenAtt_00495,,,1
qwenAtt_00496,,,1
qwenAtt_00497,,,1
qwenAtt_00498,,,1
qwenAtt_00499,,,1
qwenAtt_00500,,,1
qwenAtt_00501,,,0
qwenAtt_00502,,,
qwenAtt_00503,,,1
qwenAtt_00504,,,1
qwenAtt_00505,,,1
qwenAtt_00506,,,1
qwenAtt_00507,,,1
qwenAtt_00508,,,0
qwenAtt_00509,,,1
qwenAtt_00510,,,1
qwenAtt_00511,,,1
qwenAtt_00512,,,0
qwenAtt_00513,,,0
qwenAtt_00514,,,1
qwenAtt_00515,,,1
qwenAtt_00516,,,1
qwenAtt_00517,,,0
qwenAtt_00518,,,0
qwenAtt_00519,,,0
qwenAtt_00520,,,1
qwenAtt_00521,,,1
qwenAtt_00522,,,0
qwenAtt_00523,,,0
qwenAtt_00524,,,0
qwenAtt_00525,,,0
qwenAtt_00526,,,1
qwenAtt_00527,,,0
qwenAtt_00528,,,1
qwenAtt_00529,,,1
qwenAtt_00530,,,0
qwenAtt_00531,,,0
qwenAtt_00532,,,1
qwenAtt_00533,,,0
qwenAtt_00534,,,1
qwenAtt_00535,,,1
qwenAtt_00536,,,0
qwenAtt_00537,,,1
qwenAtt_00538,,,1
qwenAtt_00539,,,1
qwenAtt_00540,,,1
qwenAtt_00541,,,1
qwenAtt_00542,,,1
qwenAtt_00543,,,1
qwenAtt_00544,,,0
qwenAtt_00545,,,1
qwenAtt_00546,,,0
qwenAtt_00547,,,0
qwenAtt_00548,,,0
qwenAtt_00549,,,0
qwenAtt_00550,,,0
qwenAtt_00551,,,1
qwenAtt_00552,,,1
qwenAtt_00553,,,0
qwenAtt_00554,,,1
qwenAtt_00555,,,0
qwenAtt_00556,,,1
qwenAtt_00557,,,1
qwenAtt_00558,,,0
qwenAtt_00559,,,1
qwenAtt_00560,,,0
qwenAtt_00561,,,1
qwenAtt_00562,,,
qwenAtt_00563,,,1
qwenAtt_00564,,,1
qwenAtt_00565,,,0
qwenAtt_00566,,,1
qwenAtt_00567,,,1
qwenAtt_00568,,,1
qwenAtt_00569,,,0
qwenAtt_00570,,,1
qwenAtt_00571,,,1
qwenAtt_00572,,,1
qwenAtt_00573,,,0
qwenAtt_00574,,,1
qwenAtt_00575,,,1
qwenAtt_00576,,,1
qwenAtt_00577,,,0
qwenAtt_00578,,,1
qwenAtt_00579,,,0
qwenAtt_00580,,,0
qwenAtt_00581,,,0
qwenAtt_00582,,,1
qwenAtt_00583,,,1
qwenAtt_00584,,,0
qwenAtt_00585,,,1
qwenAtt_00586,,,1
qwenAtt_00587,,,1
qwenAtt_00588,,,1
qwenAtt_00589,,,1
qwenAtt_00590,,,1
qwenAtt_00591,,,1
qwenAtt_00592,,,1
qwenAtt_00593,,,1
qwenAtt_00594,,,1
qwenAtt_00595,,,1
qwenAtt_00596,,,1
qwenAtt_00597,,,1
qwenAtt_00598,,,0
qwenAtt_00599,,,0
qwenAtt_00600,,,1
qwenAtt_00601,,,1
qwenAtt_00602,,,0
qwenAtt_00603,,,0
qwenAtt_00604,,,1
qwenAtt_00605,,,0
qwenAtt_00606,,,0
qwenAtt_00607,,,1
qwenAtt_00608,,,1
qwenAtt_00609,,,1
qwenAtt_00610,,,1
qwenAtt_00611,,,1
qwenAtt_00612,,,1
qwenAtt_00613,,,1
qwenAtt_00614,,,1
qwenAtt_00615,,,1
qwenAtt_00616,,,1
qwenAtt_00617,,,1
qwenAtt_00618,,,0
qwenAtt_00619,,,1
qwenAtt_00620,,,0
qwenAtt_00621,,,1
qwenAtt_00622,,,1
qwenAtt_00623,,,1
qwenAtt_00624,,,0
qwenAtt_00625,,,1
qwenAtt_00626,,,0
qwenAtt_00627,,,0
qwenAtt_00628,,,0
qwenAtt_00629,,,1
qwenAtt_00630,,,0
qwenAtt_00631,,,1
qwenAtt_00632,,,1
qwenAtt_00633,,,0
qwenAtt_00634,,,1
qwenAtt_00635,,,0
qwenAtt_00636,,,1
qwenAtt_00637,,,1
qwenAtt_00638,,,1
qwenAtt_00639,,,0
qwenAtt_00640,,,1
qwenAtt_00641,,,1
qwenAtt_00642,,,0
qwenAtt_00643,,,0
qwenAtt_00644,,,0
qwenAtt_00645,,,0
qwenAtt_00646,,,1
qwenAtt_00647,,,0
qwenAtt_00648,,,0
qwenAtt_00649,,,1
qwenAtt_00650,,,0
qwenAtt_00651,,,0
qwenAtt_00652,,,1
qwenAtt_00653,,,1
qwenAtt_00654,,,1
qwenAtt_00655,,,1
qwenAtt_00656,,,1
qwenAtt_00657,,,1
qwenAtt_00658,,,1
qwenAtt_00659,,,1
qwenAtt_00660,,,1
qwenAtt_00661,,,0
qwenAtt_00662,,,0
qwenAtt_00663,,,1
qwenAtt_00664,,,0
qwenAtt_00665,,,
qwenAtt_00666,,,1
qwenAtt_00667,,,0
qwenAtt_00668,,,1
qwenAtt_00669,,,
qwenAtt_00670,,,1
qwenAtt_00671,,,0
qwenAtt_00672,,,0
qwenAtt_00673,,,1
qwenAtt_00674,,,1
qwenAtt_00675,,,0
qwenAtt_00676,,,0
qwenAtt_00677,,,1
qwenAtt_00678,,,1
qwenAtt_00679,,,1
qwenAtt_00680,,,
qwenAtt_00681,,,1
qwenAtt_00682,,,0
qwenAtt_00683,,,0
qwenAtt_00684,,,1
qwenAtt_00685,,,0
qwenAtt_00686,,,1
qwenAtt_00687,,,1
qwenAtt_00688,,,1
qwenAtt_00689,,,1
qwenAtt_00690,,,0
qwenAtt_00691,,,1
qwenAtt_00692,,,0
qwenAtt_00693,,,1
qwenAtt_00694,,,1
qwenAtt_00695,,,0
qwenAtt_00696,,,0
qwenAtt_00697,,,0
qwenAtt_00698,,,0
qwenAtt_00699,,,1
qwenAtt_00700,,,1
qwenAtt_00701,,,1
qwenAtt_00702,,,1
qwenAtt_00703,,,1
qwenAtt_00704,,,1
qwenAtt_00705,,,1
qwenAtt_00706,,,1
qwenAtt_00707,,,1
qwenAtt_00708,,,0
qwenAtt_00709,,,1
qwenAtt_00710,,,1
qwenAtt_00711,,,0
qwenAtt_00712,,,1
qwenAtt_00713,,,0
qwenAtt_00714,,,1
qwenAtt_00715,,,1
qwenAtt_00716,,,1
qwenAtt_00717,,,0
qwenAtt_00718,,,1
qwenAtt_00719,,,0
qwenAtt_00720,,,
qwenAtt_00721,,,1
qwenAtt_00722,,,1
qwenAtt_00723,,,1
qwenAtt_00724,,,1
qwenAtt_00725,,,0
qwenAtt_00726,,,1
qwenAtt_00727,,,1
qwenAtt_00728,,,0
qwenAtt_00729,,,1
qwenAtt_00730,,,1
qwenAtt_00731,,,1
qwenAtt_00732,,,1
qwenAtt_00733,,,0
qwenAtt_00734,,,0
qwenAtt_00735,,,1
qwenAtt_00736,,,1
qwenAtt_00737,,,0
qwenAtt_00738,,,1
qwenAtt_00739,,,1
qwenAtt_00740,,,1
qwenAtt_00741,,,1
qwenAtt_00742,,,1
qwenAtt_00743,,,0
qwenAtt_00744,,,1
qwenAtt_00745,,,1
qwenAtt_00746,,,1
qwenAtt_00747,,,1
qwenAtt_00748,,,1
qwenAtt_00749,,,1
qwenAtt_00750,,,1
qwenAtt_00751,,,1
qwenAtt_00752,,,1
qwenAtt_00753,,,1
qwenAtt_00754,,,
qwenAtt_00755,,,1
qwenAtt_00756,,,0
qwenAtt_00757,,,1
qwenAtt_00758,,,1
qwenAtt_00759,,,1
qwenAtt_00760,,,1
qwenAtt_00761,,,0
qwenAtt_00762,,,1
qwenAtt_00763,,,1
qwenAtt_00764,,,1
qwenAtt_00765,,,1
qwenAtt_00766,,,
qwenAtt_00767,,,1
qwenAtt_00768,,,0
qwenAtt_00769,,,1
qwenAtt_00770,,,0
qwenAtt_00771,,,0
qwenAtt_00772,,,0
qwenAtt_00773,,,1
qwenAtt_00774,,,1
qwenAtt_00775,,,0
qwenAtt_00776,,,1
qwenAtt_00777,,,0
qwenAtt_00778,,,0
qwenAtt_00779,,,1
qwenAtt_00780,,,0
qwenAtt_00781,,,1
qwenAtt_00782,,,1
qwenAtt_00783,,,1
qwenAtt_00784,,,1
qwenAtt_00785,,,0
qwenAtt_00786,,,1
qwenAtt_00787,,,
qwenAtt_00788,,,1
qwenAtt_00789,,,1
qwenAtt_00790,,,1
qwenAtt_00791,,,0
qwenAtt_00792,,,1
qwenAtt_00793,,,1
qwenAtt_00794,,,1
qwenAtt_00795,,,1
qwenAtt_00796,,,0
qwenAtt_00797,,,0
qwenAtt_00798,,,0
qwenAtt_00799,,,1
qwenAtt_00800,,,1
qwenAtt_00801,,,1
qwenAtt_00802,,,0
qwenAtt_00803,,,1
qwenAtt_00804,,,1
qwenAtt_00805,,,1
qwenAtt_00806,,,1
qwenAtt_00807,,,1
qwenAtt_00808,,,1
qwenAtt_00809,,,1
qwenAtt_00810,,,0
qwenAtt_00811,,,1
qwenAtt_00812,,,0
qwenAtt_00813,,,1
qwenAtt_00814,,,1
qwenAtt_00815,,,1
qwenAtt_00816,,,0
qwenAtt_00817,,,1
qwenAtt_00818,,,0
qwenAtt_00819,,,1
qwenAtt_00820,,,1
qwenAtt_00821,,,1
qwenAtt_00822,,,0
qwenAtt_00823,,,0
qwenAtt_00824,,,0
qwenAtt_00825,,,1
qwenAtt_00826,,,1
qwenAtt_00827,,,0
qwenAtt_00828,,,0
qwenAtt_00829,,,1
qwenAtt_00830,,,0
qwenAtt_00831,,,1
qwenAtt_00832,,,1
qwenAtt_00833,,,1
qwenAtt_00834,,,1
qwenAtt_00835,,,0
qwenAtt_00836,,,0
qwenAtt_00837,,,0
qwenAtt_00838,,,1
qwenAtt_00839,,,1
qwenAtt_00840,,,0
qwenAtt_00841,,,0
qwenAtt_00842,,,1
qwenAtt_00843,,,1
qwenAtt_00844,,,0
qwenAtt_00845,,,0
qwenAtt_00846,,,
qwenAtt_00847,,,1
qwenAtt_00848,,,1
qwenAtt_00849,,,0
qwenAtt_00850,,,1
qwenAtt_00851,,,1
qwenAtt_00852,,,0
qwenAtt_00853,,,1
qwenAtt_00854,,,1
qwenAtt_00855,,,1
qwenAtt_00856,,,1
qwenAtt_00857,,,1
qwenAtt_00858,,,1
qwenAtt_00859,,,1
qwenAtt_00860,,,0
qwenAtt_00861,,,1
qwenAtt_00862,,,1
qwenAtt_00863,,,0
qwenAtt_00864,,,0
qwenAtt_00865,,,1
qwenAtt_00866,,,1
qwenAtt_00867,,,0
qwenAtt_00868,,,0
qwenAtt_00869,,,1
qwenAtt_00870,,,1
qwenAtt_00871,,,0
qwenAtt_00872,,,1
qwenAtt_00873,,,0
qwenAtt_00874,,,1
qwenAtt_00875,,,1
qwenAtt_00876,,,1
qwenAtt_00877,,,1
qwenAtt_00878,,,0
qwenAtt_00879,,,1
qwenAtt_00880,,,1
qwenAtt_00881,,,0
qwenAtt_00882,,,0
qwenAtt_00883,,,1
qwenAtt_00884,,,0
qwenAtt_00885,,,1
qwenAtt_00886,,,0
qwenAtt_00887,,,1
qwenAtt_00888,,,1
qwenAtt_00889,,,1
qwenAtt_00890,,,1
qwenAtt_00891,,,0
qwenAtt_00892,,,1
qwenAtt_00893,,,0
qwenAtt_00894,,,0
qwenAtt_00895,,,1
qwenAtt_00896,,,1
qwenAtt_00897,,,0
qwenAtt_00898,,,1
qwenAtt_00899,,,0
qwenAtt_00900,,,0
qwenAtt_00901,,,0
qwenAtt_00902,,,1
qwenAtt_00903,,,0
qwenAtt_00904,,,
qwenAtt_00905,,,0
qwenAtt_00906,,,1
qwenAtt_00907,,,1
qwenAtt_00908,,,1
qwenAtt_00909,,,1
qwenAtt_00910,,,1
qwenAtt_00911,,,0
qwenAtt_00912,,,1
qwenAtt_00913,,,1
qwenAtt_00914,,,0
qwenAtt_00915,,,1
qwenAtt_00916,,,0
qwenAtt_00917,,,1
qwenAtt_00918,,,0
qwenAtt_00919,,,1
qwenAtt_00920,,,0
qwenAtt_00921,,,0
qwenAtt_00922,,,1
qwenAtt_00923,,,0
qwenAtt_00924,,,
qwenAtt_00925,,,0
qwenAtt_00926,,,0
qwenAtt_00927,,,0
qwenAtt_00928,,,1
qwenAtt_00929,,,1
qwenAtt_00930,,,1
qwenAtt_00931,,,1
qwenAtt_00932,,,0
qwenAtt_00933,,,1
qwenAtt_00934,,,0
qwenAtt_00935,,,0
qwenAtt_00936,,,1
qwenAtt_00937,,,1
qwenAtt_00938,,,1
qwenAtt_00939,,,0
qwenAtt_00940,,,1
qwenAtt_00941,,,0
qwenAtt_00942,,,0
qwenAtt_00943,,,0
qwenAtt_00944,,,1
qwenAtt_00945,,,1
qwenAtt_00946,,,0
qwenAtt_00947,,,1
qwenAtt_00948,,,1
qwenAtt_00949,,,0
qwenAtt_00950,,,0
qwenAtt_00951,,,1
qwenAtt_00952,,,1
qwenAtt_00953,,,1
qwenAtt_00954,,,0
qwenAtt_00955,,,0
qwenAtt_00956,,,0
qwenAtt_00957,,,1
qwenAtt_00958,,,0
qwenAtt_00959,,,1
qwenAtt_00960,,,1
qwenAtt_00961,,,1
qwenAtt_00962,,,1
qwenAtt_00963,,,1
qwenAtt_00964,,,1
qwenAtt_00965,,,0
qwenAtt_00966,,,0
qwenAtt_00967,,,0
qwenAtt_00968,,,0
qwenAtt_00969,,,1
qwenAtt_00970,,,1
qwenAtt_00971,,,0
qwenAtt_00972,,,1
qwenAtt_00973,,,1
qwenAtt_00974,,,0
qwenAtt_00975,,,1
qwenAtt_00976,,,0
qwenAtt_00977,,,1
qwenAtt_00978,,,1
qwenAtt_00979,,,1
qwenAtt_00980,,,0
qwenAtt_00981,,,1
qwenAtt_00982,,,1
qwenAtt_00983,,,0
qwenAtt_00984,,,1
qwenAtt_00985,,,1
qwenAtt_00986,,,
qwenAtt_00987,,,1
qwenAtt_00988,,,1
qwenAtt_00989,,,1
qwenAtt_00990,,,0
qwenAtt_00991,,,0
qwenAtt_00992,,,1
qwenAtt_00993,,,0
qwenAtt_00994,,,1
qwenAtt_00995,,,1
qwenAtt_00996,,,1
qwenAtt_00997,,,0
qwenAtt_00998,,,0
